Unnamed: 0,time_sch,dest,url,time_act,orig,code,pass_load
81,2023-12-19 08:25:00,Amsterdam,https://www.heathrow.com/departures/terminal-5/flight-details/BA430/19-12-2023,08:43,London,BA430,260
82,2023-12-19 08:25:00,Berlin,https://www.heathrow.com/departures/terminal-5/flight-details/BA992/19-12-2023,09:01,London,BA992,312
85,2023-12-19 08:25:00,Dublin,https://www.heathrow.com/departures/terminal-5/flight-details/BA830/19-12-2023,09:07,London,BA830,326
753,2023-12-19 08:25:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/IB3170/19-12-2023,20:36,Madrid,IB3170,305
83,2023-12-19 08:25:00,Bologna,https://www.heathrow.com/departures/terminal-5/flight-details/BA540/19-12-2023,08:59,London,BA540,349
87,2023-12-19 08:30:00,Frankfurt,https://www.heathrow.com/departures/terminal-2/flight-details/LH925/19-12-2023,09:28,London,LH925,304
88,2023-12-19 08:30:00,Glasgow,https://www.heathrow.com/departures/terminal-5/flight-details/BA1476/19-12-2023,09:13,London,BA1476,268
755,2023-12-19 08:30:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AC856/19-12-2023,20:33,Toronto,AC856,403
754,2023-12-19 08:30:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS138/19-12-2023,08:49,New York City,VS138,312
756,2023-12-19 08:35:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA228/19-12-2023,21:39,Baltimore,BA228,427
89,2023-12-19 08:35:00,Copenhagen,https://www.heathrow.com/departures/terminal-5/flight-details/BA814/19-12-2023,09:15,London,BA814,329
91,2023-12-19 08:35:00,Gibraltar,https://www.heathrow.com/departures/terminal-3/flight-details/BA490/19-12-2023,09:08,London,BA490,419
90,2023-12-19 08:35:00,Doha,https://www.heathrow.com/departures/terminal-4/flight-details/QR010/19-12-2023,09:02,London,QR010,277
757,2023-12-19 08:35:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA377/19-12-2023,08:22,Toulouse,BA377,310
758,2023-12-19 08:35:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA106/19-12-2023,21:03,New York City,AA106,294
95,2023-12-19 08:40:00,Venice,https://www.heathrow.com/departures/terminal-5/flight-details/BA578/19-12-2023,10:01,London,BA578,277
94,2023-12-19 08:40:00,Geneva,https://www.heathrow.com/departures/terminal-5/flight-details/BA726/19-12-2023,09:20,London,BA726,369
93,2023-12-19 08:40:00,Cologne,https://www.heathrow.com/departures/terminal-5/flight-details/BA996/19-12-2023,08:58,London,BA996,316
759,2023-12-19 08:40:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA172/19-12-2023,21:26,New York City,BA172,333
760,2023-12-19 08:40:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA561/19-12-2023,08:42,Milan,BA561,256
92,2023-12-19 08:40:00,Amsterdam,https://www.heathrow.com/departures/terminal-4/flight-details/KL1002/19-12-2023,09:05,London,KL1002,249
96,2023-12-19 08:40:00,Charlotte,https://www.heathrow.com/departures/terminal-3/flight-details/AA735/19-12-2023,08:54,London,AA735,238
97,2023-12-19 08:45:00,Delhi,https://www.heathrow.com/departures/terminal-2/flight-details/AI162/19-12-2023,11:27,London,AI162,244
101,2023-12-19 08:45:00,LDY,https://www.heathrow.com/departures/terminal-2/flight-details/LM652/19-12-2023,09:19,London,LM652,305
100,2023-12-19 08:45:00,Zurich,https://www.heathrow.com/departures/terminal-5/flight-details/BA712/19-12-2023,09:14,London,BA712,304
99,2023-12-19 08:45:00,Stuttgart,https://www.heathrow.com/departures/terminal-2/flight-details/EW2463/19-12-2023,09:09,London,EW2463,272
762,2023-12-19 08:45:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA831/19-12-2023,19:26,Dublin,BA831,376
763,2023-12-19 08:45:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LH900/19-12-2023,08:52,Frankfurt,LH900,385
764,2023-12-19 08:45:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA699/19-12-2023,08:31,Vienna,BA699,282
765,2023-12-19 08:45:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1391/19-12-2023,08:29,Manchester,BA1391,359
761,2023-12-19 08:45:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA222/19-12-2023,19:26,Nashville,BA222,317
98,2023-12-19 08:45:00,Munich,https://www.heathrow.com/departures/terminal-2/flight-details/LH2471/19-12-2023,09:30,London,LH2471,257
106,2023-12-19 08:50:00,Zurich,https://www.heathrow.com/departures/terminal-2/flight-details/LX317/19-12-2023,10:35,London,LX317,264
105,2023-12-19 08:50:00,Minneapolis-St Paul,https://www.heathrow.com/departures/terminal-3/flight-details/DL011/19-12-2023,09:24,London,DL011,356
104,2023-12-19 08:50:00,Hamburg,https://www.heathrow.com/departures/terminal-2/flight-details/EW7465/19-12-2023,09:11,London,EW7465,219
102,2023-12-19 08:50:00,Dublin,https://www.heathrow.com/departures/terminal-2/flight-details/EI153/19-12-2023,09:37,London,EI153,334
103,2023-12-19 08:50:00,Edinburgh,https://www.heathrow.com/departures/terminal-5/flight-details/BA1442/19-12-2023,09:49,London,BA1442,323
768,2023-12-19 08:55:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA341/19-12-2023,07:45,Nice,BA341,203
767,2023-12-19 08:55:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/SK501/19-12-2023,08:30,Copenhagen,SK501,293
766,2023-12-19 08:55:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA543/19-12-2023,08:30,Bologna,BA543,305
109,2023-12-19 08:55:00,Nice,https://www.heathrow.com/departures/terminal-4/flight-details/AF7551/19-12-2023,09:10,London,AF7551,292
108,2023-12-19 08:55:00,Munich,https://www.heathrow.com/departures/terminal-5/flight-details/BA950/19-12-2023,09:22,London,BA950,320
107,2023-12-19 08:55:00,New York City,https://www.heathrow.com/departures/terminal-3/flight-details/VS003/19-12-2023,09:17,London,VS003,218
112,2023-12-19 09:00:00,Geneva,https://www.heathrow.com/departures/terminal-2/flight-details/LX353/19-12-2023,09:36,London,LX353,345
111,2023-12-19 09:00:00,Paris,https://www.heathrow.com/departures/terminal-4/flight-details/AF1681/19-12-2023,09:39,London,AF1681,274
110,2023-12-19 09:00:00,Abu Dhabi,https://www.heathrow.com/departures/terminal-4/flight-details/EY012/19-12-2023,09:33,London,EY012,269
770,2023-12-19 09:00:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/KL1007/19-12-2023,08:41,Amsterdam,KL1007,312
773,2023-12-19 09:00:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LM621/19-12-2023,07:04,DND,LM621,377
772,2023-12-19 09:00:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA761/19-12-2023,07:23,Oslo,BA761,298
769,2023-12-19 09:00:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS012/19-12-2023,09:06,Boston,VS012,286
771,2023-12-19 09:00:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EI710/19-12-2023,08:54,Cork,EI710,276
778,2023-12-19 09:05:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA947/19-12-2023,09:19,Munich,BA947,285
777,2023-12-19 09:05:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA803/19-12-2023,09:08,Gothenburg,BA803,254
776,2023-12-19 09:05:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EI154/19-12-2023,09:31,Dublin,EI154,260
775,2023-12-19 09:05:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EW460/19-12-2023,09:14,Cologne,EW460,256
774,2023-12-19 09:05:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA771/19-12-2023,09:33,Stockholm,BA771,388
113,2023-12-19 09:05:00,Vienna,https://www.heathrow.com/departures/terminal-2/flight-details/OS452/19-12-2023,09:47,London,OS452,298
115,2023-12-19 09:10:00,Dubai,https://www.heathrow.com/departures/terminal-3/flight-details/EK008/19-12-2023,09:25,London,EK008,310
114,2023-12-19 09:10:00,Boston,https://www.heathrow.com/departures/terminal-3/flight-details/DL059/19-12-2023,09:41,London,DL059,291
116,2023-12-19 09:10:00,New York City,https://www.heathrow.com/departures/terminal-2/flight-details/UA905/19-12-2023,10:06,London,UA905,234
780,2023-12-19 09:10:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA675/19-12-2023,09:29,Istanbul,BA675,216
118,2023-12-19 09:10:00,Belfast,https://www.heathrow.com/departures/terminal-5/flight-details/BA1418/19-12-2023,09:29,London,BA1418,287
779,2023-12-19 09:10:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AY1331/19-12-2023,09:26,Helsinki,AY1331,253
782,2023-12-19 09:10:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/KQ102/19-12-2023,04:20,Nairobi,KQ102,247
783,2023-12-19 09:10:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS1222/19-12-2023,07:23,UVF,VS1222,333
781,2023-12-19 09:10:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/OS453/19-12-2023,09:16,Vienna,OS453,172
117,2023-12-19 09:10:00,Singapore,https://www.heathrow.com/departures/terminal-2/flight-details/SQ305/19-12-2023,09:58,London,SQ305,304
119,2023-12-19 09:15:00,Grand Cayman,https://www.heathrow.com/departures/terminal-3/flight-details/BA253/19-12-2023,09:43,London,BA253,340
120,2023-12-19 09:15:00,Lisbon,https://www.heathrow.com/departures/terminal-5/flight-details/BA506/19-12-2023,10:51,London,BA506,305
121,2023-12-19 09:15:00,Madrid,https://www.heathrow.com/departures/terminal-5/flight-details/IB3163/19-12-2023,09:46,London,IB3163,394
784,2023-12-19 09:15:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA732/19-12-2023,20:52,Charlotte,AA732,355
785,2023-12-19 09:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1443/19-12-2023,09:35,Edinburgh,BA1443,417
786,2023-12-19 09:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/IB3162/19-12-2023,09:13,Madrid,IB3162,306
787,2023-12-19 09:15:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EI380/19-12-2023,09:20,Shannon,EI380,294
789,2023-12-19 09:20:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/SK525/19-12-2023,09:43,Stockholm,SK525,233
790,2023-12-19 09:20:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AC855/19-12-2023,08:47,Mumbai,AC855,325
125,2023-12-19 09:20:00,San Francisco,https://www.heathrow.com/departures/terminal-2/flight-details/UA900/19-12-2023,09:44,London,UA900,244
124,2023-12-19 09:20:00,Milan,https://www.heathrow.com/departures/terminal-5/flight-details/BA576/19-12-2023,09:48,London,BA576,268
123,2023-12-19 09:20:00,Rome,https://www.heathrow.com/departures/terminal-5/flight-details/BA554/19-12-2023,09:50,London,BA554,309
122,2023-12-19 09:20:00,Dusseldorf,https://www.heathrow.com/departures/terminal-5/flight-details/BA938/19-12-2023,10:22,London,BA938,329
788,2023-12-19 09:20:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA728/19-12-2023,21:36,Philadelphia,AA728,324
791,2023-12-19 09:20:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS132/19-12-2023,08:47,Bridgetown,VS132,349
792,2023-12-19 09:25:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA218/19-12-2023,08:33,Denver,BA218,301
127,2023-12-19 09:25:00,Seattle,https://www.heathrow.com/departures/terminal-5/flight-details/BA053/19-12-2023,09:42,London,BA053,388
793,2023-12-19 09:25:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA188/19-12-2023,22:15,New York City,BA188,296
126,2023-12-19 09:25:00,Dallas Fort Worth,https://www.heathrow.com/departures/terminal-3/flight-details/AA079/19-12-2023,09:51,London,AA079,252
131,2023-12-19 09:30:00,Bahrain,https://www.heathrow.com/departures/terminal-4/flight-details/GF002/19-12-2023,09:53,London,GF002,197
129,2023-12-19 09:30:00,Frankfurt,https://www.heathrow.com/departures/terminal-2/flight-details/LH901/19-12-2023,10:21,London,LH901,281
130,2023-12-19 09:30:00,Houston,https://www.heathrow.com/departures/terminal-5/flight-details/BA195/19-12-2023,09:54,London,BA195,364
128,2023-12-19 09:30:00,Mumbai,https://www.heathrow.com/departures/terminal-5/flight-details/BA139/19-12-2023,10:16,London,BA139,327
796,2023-12-19 09:30:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA865/19-12-2023,09:42,Budapest,BA865,280
794,2023-12-19 09:30:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS166/19-12-2023,19:44,Montego Bay,VS166,338
795,2023-12-19 09:30:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA477/19-12-2023,11:09,Barcelona,BA477,307
797,2023-12-19 09:30:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/B6007/19-12-2023,21:27,New York City,B6007,332
133,2023-12-19 09:35:00,New York City,https://www.heathrow.com/departures/terminal-5/flight-details/BA175/19-12-2023,09:57,London,BA175,289
132,2023-12-19 09:35:00,Glasgow,https://www.heathrow.com/departures/terminal-5/flight-details/BA1498/19-12-2023,10:00,London,BA1498,255
798,2023-12-19 09:35:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/SK803/19-12-2023,09:40,Oslo,SK803,352
800,2023-12-19 09:35:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LO281/19-12-2023,07:58,Warsaw,LO281,291
799,2023-12-19 09:35:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA597/19-12-2023,09:32,Venice,BA597,296
802,2023-12-19 09:40:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA038/19-12-2023,17:50,Miami,AA038,280
134,2023-12-19 09:40:00,Grenada,https://www.heathrow.com/departures/terminal-3/flight-details/VS187/19-12-2023,10:30,London,VS187,169
803,2023-12-19 09:40:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS106/19-12-2023,16:36,Seattle,VS106,322
804,2023-12-19 09:40:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA879/19-12-2023,16:36,Warsaw,BA879,229
135,2023-12-19 09:40:00,Geneva,https://www.heathrow.com/departures/terminal-5/flight-details/BA728/19-12-2023,10:36,London,BA728,381
801,2023-12-19 09:40:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA027/19-12-2023,17:50,Denver,UA027,267
137,2023-12-19 09:40:00,Miami,https://www.heathrow.com/departures/terminal-3/flight-details/VS117/19-12-2023,10:03,London,VS117,274
138,2023-12-19 09:40:00,Edinburgh,https://www.heathrow.com/departures/terminal-5/flight-details/BA1456/19-12-2023,10:02,London,BA1456,302
136,2023-12-19 09:40:00,Hamburg,https://www.heathrow.com/departures/terminal-5/flight-details/BA962/19-12-2023,09:56,London,BA962,373
139,2023-12-19 09:45:00,Cologne,https://www.heathrow.com/departures/terminal-2/flight-details/EW461/19-12-2023,10:18,London,EW461,290
141,2023-12-19 09:45:00,Cork,https://www.heathrow.com/departures/terminal-2/flight-details/EI711/19-12-2023,10:05,London,EI711,344
142,2023-12-19 09:45:00,KOI,https://www.heathrow.com/departures/terminal-2/flight-details/LM622/19-12-2023,10:10,London,LM622,302
805,2023-12-19 09:45:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA192/19-12-2023,20:09,Dallas Fort Worth,BA192,293
806,2023-12-19 09:45:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LH902/19-12-2023,10:04,Frankfurt,LH902,260
807,2023-12-19 09:45:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1387/19-12-2023,10:12,Manchester,BA1387,306
140,2023-12-19 09:45:00,Newcastle Upon Tyne,https://www.heathrow.com/departures/terminal-5/flight-details/BA1326/19-12-2023,10:08,London,BA1326,365
146,2023-12-19 09:50:00,Bucharest,https://www.heathrow.com/departures/terminal-3/flight-details/BA886/19-12-2023,10:33,London,BA886,325
145,2023-12-19 09:50:00,Nairobi,https://www.heathrow.com/departures/terminal-5/flight-details/BA065/19-12-2023,10:26,London,BA065,280
808,2023-12-19 09:50:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA282/19-12-2023,10:12,Los Angeles,BA282,385
810,2023-12-19 09:50:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS198/19-12-2023,09:36,SVD,VS198,345
811,2023-12-19 09:50:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/A3600/19-12-2023,09:52,Athens,A3600,290
144,2023-12-19 09:50:00,Dublin,https://www.heathrow.com/departures/terminal-2/flight-details/EI155/19-12-2023,11:04,London,EI155,252
143,2023-12-19 09:50:00,Cairo,https://www.heathrow.com/departures/terminal-5/flight-details/BA406/19-12-2023,10:49,London,BA406,422
809,2023-12-19 09:50:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA391/19-12-2023,09:52,Brussels,BA391,316
147,2023-12-19 09:55:00,Copenhagen,https://www.heathrow.com/departures/terminal-2/flight-details/SK502/19-12-2023,10:20,London,SK502,318
150,2023-12-19 09:55:00,Chicago,https://www.heathrow.com/departures/terminal-3/flight-details/AA087/19-12-2023,10:12,London,AA087,354
149,2023-12-19 09:55:00,Inverness,https://www.heathrow.com/departures/terminal-5/flight-details/BA1468/19-12-2023,10:41,London,BA1468,297
148,2023-12-19 09:55:00,Tokyo,https://www.heathrow.com/departures/terminal-3/flight-details/JL042/19-12-2023,10:29,London,JL042,334
812,2023-12-19 09:55:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/TK1979/19-12-2023,09:54,Istanbul,TK1979,222
154,2023-12-19 10:00:00,Shannon,https://www.heathrow.com/departures/terminal-2/flight-details/EI381/19-12-2023,10:34,London,EI381,355
153,2023-12-19 10:00:00,Riyadh,https://www.heathrow.com/departures/terminal-4/flight-details/SV110/19-12-2023,10:24,London,SV110,313
152,2023-12-19 10:00:00,Miami,https://www.heathrow.com/departures/terminal-5/flight-details/BA207/19-12-2023,10:58,London,BA207,348
151,2023-12-19 10:00:00,Amsterdam,https://www.heathrow.com/departures/terminal-4/flight-details/KL1008/19-12-2023,10:15,London,KL1008,348
813,2023-12-19 10:00:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL018/19-12-2023,21:52,Detroit,DL018,325
814,2023-12-19 10:00:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA174/19-12-2023,21:45,Raleigh,AA174,237
815,2023-12-19 10:00:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1423/19-12-2023,09:59,Belfast,BA1423,346
155,2023-12-19 10:00:00,Vienna,https://www.heathrow.com/departures/terminal-2/flight-details/OS454/19-12-2023,10:38,London,OS454,270
816,2023-12-19 10:00:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA551/19-12-2023,10:08,Rome,BA551,254
817,2023-12-19 10:00:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA885/19-12-2023,07:23,Bucharest,BA885,242
158,2023-12-19 10:05:00,Lyon,https://www.heathrow.com/departures/terminal-3/flight-details/BA358/19-12-2023,10:42,London,BA358,332
820,2023-12-19 10:05:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/SN2093/19-12-2023,10:08,Brussels,SN2093,305
157,2023-12-19 10:05:00,Houston,https://www.heathrow.com/departures/terminal-2/flight-details/UA879/19-12-2023,10:27,London,UA879,322
818,2023-12-19 10:05:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA120/19-12-2023,22:32,CVG,BA120,296
156,2023-12-19 10:05:00,Boston,https://www.heathrow.com/departures/terminal-3/flight-details/AA109/19-12-2023,10:45,London,AA109,380
819,2023-12-19 10:05:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA292/19-12-2023,22:34,Washington DC,BA292,261
159,2023-12-19 10:10:00,Copenhagen,https://www.heathrow.com/departures/terminal-5/flight-details/BA804/19-12-2023,10:37,London,BA804,227
160,2023-12-19 10:10:00,New York City,https://www.heathrow.com/departures/terminal-3/flight-details/DL002/19-12-2023,11:01,London,DL002,229
824,2023-12-19 10:10:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA499/19-12-2023,06:55,Lisbon,BA499,273
162,2023-12-19 10:10:00,Lagos,https://www.heathrow.com/departures/terminal-5/flight-details/BA075/19-12-2023,11:06,London,BA075,371
825,2023-12-19 10:10:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/ME801/19-12-2023,10:20,Beirut,ME801,318
163,2023-12-19 10:10:00,Nice,https://www.heathrow.com/departures/terminal-5/flight-details/BA346/19-12-2023,10:39,London,BA346,281
161,2023-12-19 10:10:00,Los Angeles,https://www.heathrow.com/departures/terminal-5/flight-details/BA283/19-12-2023,10:31,London,BA283,236
821,2023-12-19 10:10:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA190/19-12-2023,19:26,Austin,BA190,333
822,2023-12-19 10:10:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AC850/19-12-2023,18:18,Calgary,AC850,363
823,2023-12-19 10:10:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA098/19-12-2023,11:26,Toronto,BA098,284
828,2023-12-19 10:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA631/19-12-2023,10:06,Athens,BA631,294
827,2023-12-19 10:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA170/19-12-2023,23:17,Pittsburgh,BA170,305
826,2023-12-19 10:15:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA940/19-12-2023,22:22,New York City,UA940,256
165,2023-12-19 10:15:00,Philadelphia,https://www.heathrow.com/departures/terminal-3/flight-details/AA729/19-12-2023,10:23,London,AA729,309
164,2023-12-19 10:15:00,Milan,https://www.heathrow.com/departures/terminal-5/flight-details/BA588/19-12-2023,10:54,London,BA588,255
829,2023-12-19 10:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1439/19-12-2023,10:24,Edinburgh,BA1439,333
831,2023-12-19 10:20:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EI156/19-12-2023,10:33,Dublin,EI156,264
830,2023-12-19 10:20:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1477/19-12-2023,10:22,Glasgow,BA1477,347
167,2023-12-19 10:20:00,Delhi,https://www.heathrow.com/departures/terminal-3/flight-details/VS302/19-12-2023,11:09,London,VS302,434
166,2023-12-19 10:20:00,Stockholm,https://www.heathrow.com/departures/terminal-2/flight-details/SK526/19-12-2023,11:02,London,SK526,174
168,2023-12-19 10:20:00,Helsinki,https://www.heathrow.com/departures/terminal-3/flight-details/AY1332/19-12-2023,11:11,London,AY1332,381
169,2023-12-19 10:25:00,Kuala Lumpur,https://www.heathrow.com/departures/terminal-4/flight-details/MH003/19-12-2023,10:44,London,MH003,296
835,2023-12-19 10:25:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/KM100/19-12-2023,08:11,Valletta,KM100,266
834,2023-12-19 10:25:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LH2472/19-12-2023,10:53,Munich,LH2472,399
833,2023-12-19 10:25:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA104/19-12-2023,22:42,New York City,AA104,287
832,2023-12-19 10:25:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA924/19-12-2023,22:18,Washington DC,UA924,275
170,2023-12-19 10:25:00,Warsaw,https://www.heathrow.com/departures/terminal-2/flight-details/LO282/19-12-2023,11:17,London,LO282,288
171,2023-12-19 10:25:00,Chicago,https://www.heathrow.com/departures/terminal-2/flight-details/UA958/19-12-2023,10:43,London,UA958,328
838,2023-12-19 10:30:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/AF1580/19-12-2023,22:27,Paris,AF1580,372
837,2023-12-19 10:30:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA401/19-12-2023,22:27,Cairo,BA401,325
836,2023-12-19 10:30:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL003/19-12-2023,22:27,New York City,DL003,343
174,2023-12-19 10:30:00,Manchester,https://www.heathrow.com/departures/terminal-5/flight-details/BA1390/19-12-2023,12:16,London,BA1390,295
173,2023-12-19 10:30:00,Frankfurt,https://www.heathrow.com/departures/terminal-2/flight-details/LH903/19-12-2023,11:29,London,LH903,316
175,2023-12-19 10:30:00,Vienna,https://www.heathrow.com/departures/terminal-3/flight-details/BA700/19-12-2023,10:50,London,BA700,331
172,2023-12-19 10:30:00,Berlin,https://www.heathrow.com/departures/terminal-5/flight-details/BA982/19-12-2023,10:55,London,BA982,321
176,2023-12-19 10:35:00,Barcelona,https://www.heathrow.com/departures/terminal-5/flight-details/BA474/19-12-2023,11:35,London,BA474,311
177,2023-12-19 10:35:00,Bridgetown,https://www.heathrow.com/departures/terminal-5/flight-details/BA255/19-12-2023,10:56,London,BA255,280
178,2023-12-19 10:35:00,New York City,https://www.heathrow.com/departures/terminal-3/flight-details/AA101/19-12-2023,12:58,London,AA101,271
179,2023-12-19 10:35:00,Oslo,https://www.heathrow.com/departures/terminal-2/flight-details/SK804/19-12-2023,10:51,London,SK804,353
180,2023-12-19 10:35:00,Prague,https://www.heathrow.com/departures/terminal-3/flight-details/BA852/19-12-2023,10:48,London,BA852,303
839,2023-12-19 10:35:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL050/19-12-2023,18:33,Salt Lake City,DL050,379
840,2023-12-19 10:35:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA429/19-12-2023,10:20,Amsterdam,BA429,313
841,2023-12-19 10:35:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/IB3160/19-12-2023,11:23,Madrid,IB3160,295
842,2023-12-19 10:40:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1305/19-12-2023,10:25,Aberdeen,BA1305,387
182,2023-12-19 10:40:00,Edinburgh,https://www.heathrow.com/departures/terminal-5/flight-details/BA1434/19-12-2023,11:29,London,BA1434,260
843,2023-12-19 10:40:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA833/19-12-2023,10:45,Dublin,BA833,246
181,2023-12-19 10:40:00,Dallas Fort Worth,https://www.heathrow.com/departures/terminal-5/flight-details/BA193/19-12-2023,12:40,London,BA193,296
845,2023-12-19 10:45:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/KL1009/19-12-2023,10:47,Amsterdam,KL1009,292
184,2023-12-19 10:45:00,Detroit,https://www.heathrow.com/departures/terminal-3/flight-details/DL019/19-12-2023,11:12,London,DL019,290
185,2023-12-19 10:45:00,New York City,https://www.heathrow.com/departures/terminal-5/flight-details/BA185/19-12-2023,11:37,London,BA185,287
186,2023-12-19 10:45:00,Madrid,https://www.heathrow.com/departures/terminal-5/flight-details/IB3175/19-12-2023,11:07,London,IB3175,316
847,2023-12-19 10:45:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LH904/19-12-2023,11:28,Frankfurt,LH904,288
848,2023-12-19 10:45:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA329/19-12-2023,10:32,Paris,BA329,261
844,2023-12-19 10:45:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA252/19-12-2023,10:30,Grand Cayman,BA252,352
183,2023-12-19 10:45:00,Stockholm,https://www.heathrow.com/departures/terminal-5/flight-details/BA778/19-12-2023,11:19,London,BA778,276
