time_sch,time_act,code,dest,stat,orig,pass_load,time_diff
2023-12-22 08:40:00,2023-12-22 08:40:00,KL 915 KLM,Southampton (SOU),DEPARTED,Amsterdam,324,0.0
2023-12-22 08:40:00,2023-12-22 08:40:00,KL 1264 KLM,Amsterdam,CANCELLED,Marseille (MRS),303,0.0
2023-12-22 08:40:00,2023-12-22 08:40:00,KL 1250 KLM,Amsterdam,CANCELLED,Nice (NCE),302,0.0
2023-12-22 08:40:00,2023-12-22 08:40:00,KL 1104 KLM,Amsterdam,CANCELLED,Stockholm (ARN),331,0.0
2023-12-22 08:40:00,2023-12-22 09:11:00,EJU 5281 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Berlin Brandenburg (BER),337,1860.0
2023-12-22 08:40:00,2023-12-22 10:06:00,KL 1420 KLM,Amsterdam,BAGGAGE HANDLED,Birmingham (BHX),293,5160.0
2023-12-22 08:45:00,2023-12-22 08:45:00,KC 903 Air Astana,Amsterdam,BAGGAGE HANDLED,Atyrau (GUW),384,0.0
2023-12-22 08:45:00,2023-12-22 09:27:00,KL 1164 KLM,Amsterdam,BAGGAGE HANDLED,Helsinki (HEL),316,2520.0
2023-12-22 08:45:00,2023-12-22 08:45:00,KL 1172 KLM,Amsterdam,CANCELLED,Trondheim (TRD),282,0.0
2023-12-22 08:45:00,2023-12-22 09:20:00,KL 1790 KLM,Amsterdam,BAGGAGE HANDLED,Munich (MUC),342,2100.0
2023-12-22 08:45:00,2023-12-22 09:12:00,KL 713 KLM,Paramaribo (PBM),DEPARTED,Amsterdam,312,1620.0
2023-12-22 08:50:00,2023-12-22 09:11:00,8R 6769 Amelia,Strasbourg (SXB),DEPARTED,Amsterdam,349,1260.0
2023-12-22 08:50:00,2023-12-22 08:50:00,EZS 1222 easyJet Switzerland,Basel (BSL),DEPARTED,Amsterdam,255,0.0
2023-12-22 08:50:00,2023-12-22 09:19:00,EZY 2514 easyJet,London Luton (LTN),DEPARTED,Amsterdam,326,1740.0
2023-12-22 08:50:00,2023-12-22 08:50:00,KL 1515 KLM,Norwich (NWI),CANCELLED,Amsterdam,354,0.0
2023-12-22 08:50:00,2023-12-22 08:50:00,KL 1693 KLM,Lisbon (LIS),CANCELLED,Amsterdam,304,0.0
2023-12-22 08:50:00,2023-12-22 08:50:00,KL 1711 KLM,Oporto (OPO),DEPARTED,Amsterdam,268,0.0
2023-12-22 08:50:00,2023-12-22 08:50:00,KL 1440 KLM,Amsterdam,CANCELLED,Aberdeen (ABZ),329,0.0
2023-12-22 08:50:00,2023-12-22 08:50:00,KL 1952 KLM,Amsterdam,CANCELLED,Zurich (ZRH),403,0.0
2023-12-22 08:50:00,2023-12-22 08:50:00,KL 1596 KLM,Amsterdam,CANCELLED,Rome (FCO),312,0.0
2023-12-22 08:50:00,2023-12-22 08:50:00,KL 1470 KLM,Amsterdam,CANCELLED,Glasgow (GLA),305,0.0
2023-12-22 08:55:00,2023-12-22 09:36:00,LH 987 Lufthansa,Frankfurt (FRA),DEPARTED,Amsterdam,277,2460.0
2023-12-22 08:55:00,2023-12-22 08:55:00,DL 47 Delta Air Lines,New York JFK (JFK),DEPARTED,Amsterdam,329,0.0
2023-12-22 08:55:00,2023-12-22 11:01:00,LH 2301 Lufthansa,Munich (MUC),DEPARTED,Amsterdam,419,7560.0
2023-12-22 08:55:00,2023-12-22 09:51:00,KL 1638 KLM,Amsterdam,BAGGAGE HANDLED,Florence (FLR),333,3360.0
2023-12-22 08:55:00,2023-12-22 08:55:00,EI 840 Aer Lingus,Amsterdam,BAGGAGE HANDLED,Cork (ORK),310,0.0
2023-12-22 08:55:00,2023-12-22 09:57:00,EI 602 Aer Lingus,Amsterdam,BAGGAGE HANDLED,Dublin (DUB),427,3720.0
2023-12-22 08:55:00,2023-12-22 09:12:00,EZY 2511 easyJet,Amsterdam,BAGGAGE HANDLED,London Luton (LTN),294,1020.0
2023-12-22 09:00:00,2023-12-22 09:14:00,HV 5805 Transavia,Thessaloniki (SKG),DEPARTED,Amsterdam,249,840.0
2023-12-22 09:00:00,2023-12-22 09:42:00,BT 617 AirBaltic,Amsterdam,BAGGAGE HANDLED,Riga (RIX),317,2520.0
2023-12-22 09:00:00,2023-12-22 09:33:00,LX 724 Swiss International Airlines,Amsterdam,BAGGAGE HANDLED,Zurich (ZRH),286,1980.0
2023-12-22 09:00:00,2023-12-22 09:00:00,KL 1924 KLM,Amsterdam,CANCELLED,Geneva (GVA),203,0.0
2023-12-22 09:00:00,2023-12-22 09:25:00,KL 1838 KLM,Amsterdam,BAGGAGE HANDLED,Vienna (VIE),293,1500.0
2023-12-22 09:00:00,2023-12-22 09:00:00,KL 1684 KLM,Amsterdam,CANCELLED,Bilbao (BIO),305,0.0
2023-12-22 09:00:00,2023-12-22 09:00:00,KL 1084 KLM,Amsterdam,BAGGAGE HANDLED,Cork (ORK),359,0.0
2023-12-22 09:00:00,2023-12-22 09:00:00,KL 1000 KLM,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR),282,0.0
2023-12-22 09:00:00,2023-12-22 10:11:00,FB 461 Bulgaria Air,Amsterdam,BAGGAGE HANDLED,Sofia (SOF),385,4260.0
2023-12-22 09:00:00,2023-12-22 09:35:00,EJU 3851 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Milan Malpensa (MXP),376,2100.0
2023-12-22 09:00:00,2023-12-22 09:14:00,B6 2288 JetBlue,Amsterdam,BAGGAGE HANDLED,New York JFK (JFK),256,840.0
2023-12-22 09:00:00,2023-12-22 09:00:00,KL 1619 KLM,Milan Linate (LIN),CANCELLED,Amsterdam,316,0.0
2023-12-22 09:05:00,2023-12-22 09:05:00,KL 1692 KLM,Amsterdam,CANCELLED,Lisbon (LIS),276,0.0
2023-12-22 09:05:00,2023-12-22 09:05:00,KL 602 KLM,Amsterdam,BAGGAGE HANDLED,Los Angeles (LAX),312,0.0
2023-12-22 09:05:00,2023-12-22 09:05:00,KL 1903 KLM,Hanover (HAJ),CANCELLED,Amsterdam,369,0.0
2023-12-22 09:10:00,2023-12-22 09:58:00,OS 371 Austrian Airlines,Amsterdam,BAGGAGE HANDLED,Vienna (VIE),377,2880.0
2023-12-22 09:10:00,2023-12-22 10:13:00,EJU 5282 easyJet Europe,Berlin Brandenburg (BER),DEPARTED,Amsterdam,277,3780.0
2023-12-22 09:10:00,2023-12-22 09:47:00,BT 857 AirBaltic,Amsterdam,BAGGAGE HANDLED,Tallinn (TLL),298,2220.0
2023-12-22 09:10:00,2023-12-22 09:30:00,EZY 8678 easyJet,London Gatwick (LGW),DEPARTED,Amsterdam,238,1200.0
2023-12-22 09:15:00,2023-12-22 09:15:00,DL 179 Delta Air Lines,Portland (PDX),DEPARTED,Amsterdam,257,0.0
2023-12-22 09:15:00,2023-12-22 09:15:00,KL 1854 KLM,Amsterdam,BAGGAGE HANDLED,Dusseldorf (DUS),254,0.0
2023-12-22 09:15:00,2023-12-22 09:26:00,KL 606 KLM,Amsterdam,BAGGAGE HANDLED,San Francisco (SFO),260,660.0
2023-12-22 09:15:00,2023-12-22 10:48:00,JU 360 Air Serbia,Amsterdam,BAGGAGE HANDLED,Belgrade (BEG),256,5580.0
2023-12-22 09:15:00,2023-12-22 09:31:00,DL 56 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Salt L. City (SLC),388,960.0
2023-12-22 09:15:00,2023-12-22 10:25:00,XQ 885 SunExpress,Izmir (ADB),DEPARTED,Amsterdam,219,4200.0
2023-12-22 09:15:00,2023-12-22 09:15:00,DL 57 Delta Air Lines,Salt L. City (SLC),DEPARTED,Amsterdam,244,0.0
2023-12-22 09:15:00,2023-12-22 09:15:00,KL 1993 KLM,Krakow (KRK),DEPARTED,Amsterdam,304,0.0
2023-12-22 09:15:00,2023-12-22 09:15:00,KL 1353 KLM,Prague (PRG),DEPARTED,Amsterdam,272,0.0
2023-12-22 09:15:00,2023-12-22 09:15:00,UA 71 United Airlines,Newark (EWR),DEPARTED,Amsterdam,334,0.0
2023-12-22 09:15:00,2023-12-22 10:11:00,LY 338 El Al,Tel Aviv (TLV),DEPARTED,Amsterdam,305,3360.0
2023-12-22 09:15:00,2023-12-22 09:59:00,XQ 723 SunExpress,Kayseri (ASR),DEPARTED,Amsterdam,323,2640.0
2023-12-22 09:20:00,2023-12-22 09:36:00,XQ 540 SunExpress,Amsterdam,BAGGAGE HANDLED,Antalya (AYT),333,960.0
2023-12-22 09:20:00,2023-12-22 10:08:00,VY 6814 Vueling,Amsterdam,BAGGAGE HANDLED,Florence (FLR),247,2880.0
2023-12-22 09:20:00,2023-12-22 09:20:00,UA 909 United Airlines,Amsterdam,BAGGAGE HANDLED,Chicago (ORD),172,0.0
2023-12-22 09:20:00,2023-12-22 10:35:00,EZY 2161 easyJet,Amsterdam,BAGGAGE HANDLED,Manchester (MAN),216,4500.0
2023-12-22 09:20:00,2023-12-22 10:10:00,BT 961 AirBaltic,Amsterdam,BAGGAGE HANDLED,Vilnius (VNO),253,3000.0
2023-12-22 09:20:00,2023-12-22 09:20:00,BA 428 British Airways,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR),285,0.0
2023-12-22 09:20:00,2023-12-22 09:33:00,KL 961 KLM,Newcastle (NCL),DEPARTED,Amsterdam,356,780.0
2023-12-22 09:20:00,2023-12-22 09:20:00,KL 1723 KLM,Brussels (BRU),CANCELLED,Amsterdam,264,0.0
2023-12-22 09:25:00,2023-12-22 09:25:00,DL 142 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Seattle (SEA),355,0.0
2023-12-22 09:25:00,2023-12-22 09:25:00,KL 1739 KLM,Luxembourg (LUX),DEPARTED,Amsterdam,269,0.0
2023-12-22 09:25:00,2023-12-22 09:25:00,KL 1985 KLM,Basel (BSL),CANCELLED,Amsterdam,298,0.0
2023-12-22 09:25:00,2023-12-22 09:25:00,KL 1545 KLM,Leeds Bradford (LBA),CANCELLED,Amsterdam,292,0.0
2023-12-22 09:25:00,2023-12-22 09:25:00,KL 1373 KLM,Bucharest (OTP),DEPARTED,Amsterdam,320,0.0
2023-12-22 09:25:00,2023-12-22 09:25:00,KL 987 KLM,London City (LCY),DEPARTED,Amsterdam,218,0.0
2023-12-22 09:25:00,2023-12-22 09:47:00,KL 1779 KLM,Hamburg (HAM),DEPARTED,Amsterdam,345,1320.0
2023-12-22 09:25:00,2023-12-22 09:25:00,KL 1753 KLM,Bremen (BRE),CANCELLED,Amsterdam,274,0.0
2023-12-22 09:30:00,2023-12-22 09:45:00,AF 1340 Air France,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG),417,900.0
2023-12-22 09:30:00,2023-12-22 10:06:00,KL 1793 KLM,Munich (MUC),DEPARTED,Amsterdam,340,2160.0
2023-12-22 09:30:00,2023-12-22 10:15:00,AF 1241 Air France,Paris de Gaulle (CDG),DEPARTED,Amsterdam,291,2700.0
2023-12-22 09:30:00,2023-12-22 10:07:00,EZY 2512 easyJet,London Luton (LTN),DEPARTED,Amsterdam,310,2220.0
2023-12-22 09:30:00,2023-12-22 09:30:00,KL 1059 KLM,Cardiff (CWL),DEPARTED,Amsterdam,234,0.0
2023-12-22 09:30:00,2023-12-22 09:30:00,KL 1265 KLM,Marseille (MRS),CANCELLED,Amsterdam,304,0.0
2023-12-22 09:30:00,2023-12-22 09:30:00,KL 1555 KLM,Turin (TRN),CANCELLED,Amsterdam,287,0.0
2023-12-22 09:30:00,2023-12-22 09:45:00,KL 1905 KLM,Belgrade (BEG),DEPARTED,Amsterdam,305,900.0
2023-12-22 09:30:00,2023-12-22 09:30:00,KL 1927 KLM,Geneva (GVA),DEPARTED,Amsterdam,394,0.0
2023-12-22 09:35:00,2023-12-22 09:35:00,KL 1917 KLM,Gdansk (GDN),CANCELLED,Amsterdam,252,0.0
2023-12-22 09:35:00,2023-12-22 10:07:00,KL 741 KLM,Cartagena (CTG),DEPARTED,Amsterdam,244,1920.0
2023-12-22 09:35:00,2023-12-22 09:35:00,KL 623 KLM,Atlanta (ATL),DEPARTED,Amsterdam,268,0.0
2023-12-22 09:35:00,2023-12-22 10:25:00,EJU 3852 easyJet Europe,Milan Malpensa (MXP),DEPARTED,Amsterdam,309,3000.0
2023-12-22 09:35:00,2023-12-22 11:11:00,EI 603 Aer Lingus,Dublin (DUB),DEPARTED,Amsterdam,329,5760.0
2023-12-22 09:35:00,2023-12-22 09:35:00,KL 1778 KLM,Amsterdam,CANCELLED,Hamburg (HAM),306,0.0
2023-12-22 09:40:00,2023-12-22 10:06:00,KL 1253 KLM,Nice (NCE),DEPARTED,Amsterdam,364,1560.0
2023-12-22 09:40:00,2023-12-22 09:40:00,KL 1601 KLM,Rome (FCO),DEPARTED,Amsterdam,197,0.0
2023-12-22 09:40:00,2023-12-22 09:40:00,KL 1957 KLM,Zurich (ZRH),CANCELLED,Amsterdam,255,0.0
2023-12-22 09:40:00,2023-12-22 09:52:00,OR 1661 TUI fly,Tenerife (TFS),DEPARTED,Amsterdam,289,720.0
2023-12-22 09:40:00,2023-12-22 09:40:00,KL 1179 KLM,Linkoping (LPI),DEPARTED,Amsterdam,281,0.0
2023-12-22 09:40:00,2023-12-22 09:40:00,KL 702 KLM,Amsterdam,BAGGAGE HANDLED,Santiago (SCL),294,0.0
2023-12-22 09:40:00,2023-12-22 09:51:00,EI 841 Aer Lingus,Cork (ORK),DEPARTED,Amsterdam,388,660.0
2023-12-22 09:40:00,2023-12-22 10:13:00,VY 8300 Vueling,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN),325,1980.0
2023-12-22 09:40:00,2023-12-22 10:25:00,UX 1091 Air Europa,Amsterdam,BAGGAGE HANDLED,Madrid (MAD),233,2700.0
2023-12-22 09:40:00,2023-12-22 10:22:00,LO 265 LOT Polish Airlines,Amsterdam,BAGGAGE HANDLED,Warsaw (WAW),324,2520.0
2023-12-22 09:40:00,2023-12-22 10:34:00,KL 1073 KLM,Manchester (MAN),DEPARTED,Amsterdam,327,3240.0
2023-12-22 09:45:00,2023-12-22 09:45:00,KL 1455 KLM,Nantes (NTE),CANCELLED,Amsterdam,274,0.0
2023-12-22 09:45:00,2023-12-22 09:45:00,KL 1199 KLM,Stavanger (SVG),DEPARTED,Amsterdam,381,0.0
2023-12-22 09:45:00,2023-12-22 09:45:00,KL 1823 KLM,Berlin Brandenburg (BER),CANCELLED,Amsterdam,302,0.0
2023-12-22 09:45:00,2023-12-22 10:35:00,KL 1845 KLM,Vienna (VIE),DEPARTED,Amsterdam,290,3000.0
2023-12-22 09:45:00,2023-12-22 09:45:00,KL 1167 KLM,Helsinki (HEL),CANCELLED,Amsterdam,169,0.0
2023-12-22 09:45:00,2023-12-22 09:57:00,KL 1443 KLM,Aberdeen (ABZ),DEPARTED,Amsterdam,373,720.0
2023-12-22 09:45:00,2023-12-22 10:39:00,SK 2551 Scandinavian Airlines,Amsterdam,BAGGAGE HANDLED,Copenhagen (CPH),301,3240.0
2023-12-22 09:45:00,2023-12-22 10:23:00,FR 2334 Ryanair,Amsterdam,BAGGAGE HANDLED,Malaga (AGP),349,2280.0
2023-12-22 09:50:00,2023-12-22 11:52:00,EZY 2162 easyJet,Manchester (MAN),DEPARTED,Amsterdam,365,7320.0
2023-12-22 09:50:00,2023-12-22 09:50:00,KL 601 KLM,Los Angeles (LAX),DEPARTED,Amsterdam,344,0.0
2023-12-22 09:50:00,2023-12-22 09:50:00,KL 1653 KLM,Venice (VCE),DEPARTED,Amsterdam,302,0.0
2023-12-22 09:50:00,2023-12-22 10:12:00,KL 1701 KLM,Madrid (MAD),DEPARTED,Amsterdam,422,1320.0
2023-12-22 09:50:00,2023-12-22 11:27:00,LX 725 Swiss International Airlines,Zurich (ZRH),DEPARTED,Amsterdam,252,5820.0
2023-12-22 09:55:00,2023-12-22 10:57:00,KL 982 KLM,Amsterdam,BAGGAGE HANDLED,London City (LCY),307,3720.0
2023-12-22 09:55:00,2023-12-22 11:36:00,KL 668 KLM,Amsterdam,BAGGAGE HANDLED,Austin (AUS),338,6060.0
2023-12-22 09:55:00,2023-12-22 10:34:00,AY 1301 Finnair,Amsterdam,BAGGAGE HANDLED,Helsinki (HEL),296,2340.0
2023-12-22 09:55:00,2023-12-22 09:55:00,KL 1765 KLM,Frankfurt (FRA),DEPARTED,Amsterdam,297,0.0
2023-12-22 09:55:00,2023-12-22 09:55:00,KL 1533 KLM,Teesside International (MME),CANCELLED,Amsterdam,334,0.0
2023-12-22 09:55:00,2023-12-22 10:12:00,KL 1127 KLM,Copenhagen (CPH),DEPARTED,Amsterdam,280,1020.0
2023-12-22 09:55:00,2023-12-22 10:17:00,KL 1869 KLM,Stuttgart (STR),DEPARTED,Amsterdam,354,1320.0
2023-12-22 09:55:00,2023-12-22 10:29:00,KL 1975 KLM,Budapest (BUD),DEPARTED,Amsterdam,348,2040.0
2023-12-22 09:55:00,2023-12-22 09:55:00,KL 1485 KLM,Humberside (HUY),CANCELLED,Amsterdam,318,0.0
2023-12-22 09:55:00,2023-12-22 09:55:00,KL 1315 KLM,Bordeaux (BOD),CANCELLED,Amsterdam,325,0.0
2023-12-22 10:00:00,2023-12-22 12:04:00,JU 361 Air Serbia,Belgrade (BEG),DEPARTED,Amsterdam,313,7440.0
2023-12-22 10:00:00,2023-12-22 10:00:00,KL 676 KLM,Amsterdam,BAGGAGE HANDLED,Edmonton (YEG),352,0.0
2023-12-22 10:00:00,2023-12-22 10:00:00,DL 162 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Minneapolis (MSP),332,0.0
2023-12-22 10:00:00,2023-12-22 10:00:00,DL 36 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Orlando (MCO),280,0.0
2023-12-22 10:00:00,2023-12-22 11:05:00,BT 618 AirBaltic,Riga (RIX),DEPARTED,Amsterdam,348,3900.0
2023-12-22 10:00:00,2023-12-22 10:14:00,KL 605 KLM,San Francisco (SFO),DEPARTED,Amsterdam,355,840.0
2023-12-22 10:00:00,2023-12-22 11:15:00,OS 372 Austrian Airlines,Vienna (VIE),DEPARTED,Amsterdam,270,4500.0
2023-12-22 10:00:00,2023-12-22 11:20:00,VY 6815 Vueling,Florence (FLR),DEPARTED,Amsterdam,380,4800.0
2023-12-22 10:00:00,2023-12-22 10:20:00,SK 821 Scandinavian Airlines,Amsterdam,BAGGAGE HANDLED,Oslo (OSL),296,1200.0
2023-12-22 10:05:00,2023-12-22 10:31:00,BA 430 British Airways,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR),291,1560.0
2023-12-22 10:05:00,2023-12-22 10:37:00,BA 2540 British Airways,Amsterdam,BAGGAGE HANDLED,London Gatwick (LGW),267,1920.0
2023-12-22 10:05:00,2023-12-22 10:50:00,LH 988 Lufthansa,Amsterdam,BAGGAGE HANDLED,Frankfurt (FRA),280,2700.0
2023-12-22 10:05:00,2023-12-22 10:05:00,KL 661 KLM,Houston (IAH),DEPARTED,Amsterdam,332,0.0
2023-12-22 10:05:00,2023-12-22 10:29:00,KL 1641 KLM,Florence (FLR),DEPARTED,Amsterdam,227,1440.0
2023-12-22 10:05:00,2023-12-22 10:05:00,KL 1669 KLM,Barcelona (BCN),CANCELLED,Amsterdam,229,0.0
2023-12-22 10:05:00,2023-12-22 10:05:00,KL 567 KLM,Dar Es Salaam (DAR),DEPARTED,Amsterdam,322,0.0
2023-12-22 10:10:00,2023-12-22 10:10:00,KL 682 KLM,Amsterdam,BAGGAGE HANDLED,Vancouver (YVR),293,0.0
2023-12-22 10:10:00,2023-12-22 10:10:00,KL 592 KLM,Amsterdam,BAGGAGE HANDLED,Johannesburg (JNB),229,0.0
2023-12-22 10:10:00,2023-12-22 10:45:00,EZY 2921 easyJet,Amsterdam,BAGGAGE HANDLED,Bristol (BRS),322,2100.0
2023-12-22 10:10:00,2023-12-22 10:32:00,BA 8496 British Airways,London City (LCY),DEPARTED,Amsterdam,236,1320.0
2023-12-22 10:10:00,2023-12-22 11:23:00,BT 858 AirBaltic,Tallinn (TLL),DEPARTED,Amsterdam,371,4380.0
2023-12-22 10:10:00,2023-12-22 10:22:00,DL 133 Delta Air Lines,Detroit (DTW),DEPARTED,Amsterdam,281,720.0
2023-12-22 10:10:00,2023-12-22 11:41:00,FR 2335 Ryanair,Malaga (AGP),DEPARTED,Amsterdam,255,5460.0
2023-12-22 10:10:00,2023-12-22 10:10:00,KL 1143 KLM,Oslo (OSL),CANCELLED,Amsterdam,309,0.0
2023-12-22 10:10:00,2023-12-22 10:24:00,KL 1343 KLM,Billund (BLL),DEPARTED,Amsterdam,174,840.0
2023-12-22 10:10:00,2023-12-22 10:10:00,KL 1363 KLM,Warsaw (WAW),CANCELLED,Amsterdam,434,0.0
2023-12-22 10:15:00,2023-12-22 10:55:00,3O 121 Air Arabia Maroc,Amsterdam,BAGGAGE HANDLED,Nador (NDR),260,2400.0
2023-12-22 10:15:00,2023-12-22 10:54:00,BA 429 British Airways,London Heathrow (LHR),DEPARTED,Amsterdam,381,2340.0
2023-12-22 10:15:00,2023-12-22 10:50:00,KL 755 KLM,Guayaquil (GYE),DEPARTED,Amsterdam,288,2100.0
2023-12-22 10:15:00,2023-12-22 10:32:00,KL 1855 KLM,Dusseldorf (DUS),DEPARTED,Amsterdam,328,1020.0
2023-12-22 10:15:00,2023-12-22 10:36:00,EJU 9863 easyJet Europe,Basel (BSL),DEPARTED,Amsterdam,296,1260.0
2023-12-22 10:20:00,2023-12-22 10:53:00,AF 1341 Air France,Paris de Gaulle (CDG),DEPARTED,Amsterdam,321,1980.0
2023-12-22 10:20:00,2023-12-22 11:45:00,FB 462 Bulgaria Air,Sofia (SOF),DEPARTED,Amsterdam,295,5100.0
2023-12-22 10:20:00,2023-12-22 10:37:00,KL 591 KLM,Johannesburg (JNB),DEPARTED,Amsterdam,331,1020.0
2023-12-22 10:20:00,2023-12-22 10:20:00,LH 2302 Lufthansa,Amsterdam,CANCELLED,Munich (MUC),316,0.0
2023-12-22 10:20:00,2023-12-22 10:57:00,KL 597 KLM,Cape Town (CPT),DEPARTED,Amsterdam,311,2220.0
2023-12-22 10:20:00,2023-12-22 11:17:00,KL 1009 KLM,London Heathrow (LHR),DEPARTED,Amsterdam,280,3420.0
2023-12-22 10:20:00,2023-12-22 10:54:00,PY 993 Surinam Airways,Paramaribo (PBM),DEPARTED,Amsterdam,271,2040.0
2023-12-22 10:20:00,2023-12-22 10:20:00,UA 21 United Airlines,Houston (IAH),CANCELLED,Amsterdam,353,0.0
2023-12-22 10:20:00,2023-12-22 10:43:00,XQ 541 SunExpress,Antalya (AYT),DEPARTED,Amsterdam,303,1380.0
2023-12-22 10:20:00,2023-12-22 10:47:00,EJU 8673 easyJet Europe,Amsterdam,BAGGAGE HANDLED,London Gatwick (LGW),385,1620.0
2023-12-22 10:20:00,2023-12-22 10:20:00,3O 127 Air Arabia Maroc,Amsterdam,BAGGAGE HANDLED,Tanger (TNG),306,0.0
2023-12-22 10:20:00,2023-12-22 11:35:00,BT 962 AirBaltic,Vilnius (VNO),DEPARTED,Amsterdam,316,4500.0
2023-12-22 10:25:00,2023-12-22 10:36:00,SQ 323 Singapore Airlines,Singapore (SIN),DEPARTED,Amsterdam,276,660.0
2023-12-22 10:25:00,2023-12-22 11:53:00,SK 552 Scandinavian Airlines,Copenhagen (CPH),DEPARTED,Amsterdam,260,5280.0
2023-12-22 10:25:00,2023-12-22 10:25:00,KL 627 KLM,Miami (MIA),DEPARTED,Amsterdam,296,0.0
2023-12-22 10:25:00,2023-12-22 11:33:00,VY 8301 Vueling,Barcelona (BCN),DEPARTED,Amsterdam,290,4080.0
2023-12-22 10:30:00,2023-12-22 10:30:00,DL 143 Delta Air Lines,Seattle (SEA),DEPARTED,Amsterdam,287,0.0
2023-12-22 10:30:00,2023-12-22 11:29:00,LO 266 LOT Polish Airlines,Warsaw (WAW),DEPARTED,Amsterdam,316,3540.0
2023-12-22 10:30:00,2023-12-22 10:52:00,OU 450 Croatia Airlines,Amsterdam,BAGGAGE HANDLED,Zagreb (ZAG),237,1320.0
2023-12-22 10:30:00,2023-12-22 10:30:00,DL 136 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Detroit (DTW),290,0.0
2023-12-22 10:30:00,2023-12-22 10:30:00,KL 749 KLM,Amsterdam,BAGGAGE HANDLED,Bogota (BOG),222,0.0
2023-12-22 10:30:00,2023-12-22 10:30:00,KL 1224 KLM,Amsterdam,CANCELLED,Paris de Gaulle (CDG),325,0.0
2023-12-22 10:30:00,2023-12-22 10:41:00,SK 1553 Scandinavian Airlines,Amsterdam,BAGGAGE HANDLED,Stockholm (ARN),346,660.0
2023-12-22 10:30:00,2023-12-22 11:02:00,DL 74 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Atlanta (ATL),345,1920.0
2023-12-22 10:35:00,2023-12-22 11:06:00,EJU 7854 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Manchester (MAN),254,1860.0
2023-12-22 10:35:00,2023-12-22 10:35:00,KL 1583 KLM,Bologna (BLQ),DEPARTED,Amsterdam,287,0.0
2023-12-22 10:35:00,2023-12-22 11:35:00,EK 146 Emirates,Kuwait (KWI),DEPARTED,Amsterdam,295,3600.0
2023-12-22 10:35:00,2023-12-22 10:35:00,DL 161 Delta Air Lines,Minneapolis (MSP),DEPARTED,Amsterdam,308,0.0
2023-12-22 10:35:00,2023-12-22 11:08:00,KL 644 KLM,Amsterdam,BAGGAGE HANDLED,New York JFK (JFK),242,1980.0
2023-12-22 10:40:00,2023-12-22 11:11:00,KL 1109 KLM,Stockholm (ARN),DEPARTED,Amsterdam,295,1860.0
2023-12-22 10:40:00,2023-12-22 11:21:00,OR 1633 TUI fly,Las Palmas de Gran Canaria (LPA),DEPARTED,Amsterdam,392,2460.0
2023-12-22 10:40:00,2023-12-22 11:54:00,SK 822 Scandinavian Airlines,Oslo (OSL),DEPARTED,Amsterdam,355,4440.0
2023-12-22 10:40:00,2023-12-22 13:54:00,KL 705 KLM,Rio de Janeiro (GIG),DEPARTED,Amsterdam,352,11640.0
2023-12-22 10:40:00,2023-12-22 10:40:00,AA 204 American Airlines,Amsterdam,BAGGAGE HANDLED,Philadelphia (PHL),296,0.0
2023-12-22 10:40:00,2023-12-22 10:40:00,AC 808 Air Canada,Amsterdam,BAGGAGE HANDLED,Toronto (YYZ),261,0.0
2023-12-22 10:40:00,2023-12-22 10:59:00,EJU 7840 easyJet Europe,Amsterdam,BAGGAGE HANDLED,London Stansted (STN),305,1140.0
2023-12-22 10:40:00,2023-12-22 11:30:00,PC 1251 Pegasus Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Sabiha (SAW),333,3000.0
2023-12-22 10:40:00,2023-12-22 11:16:00,RO 361 Tarom,Amsterdam,BAGGAGE HANDLED,Bucharest (OTP),363,2160.0
2023-12-22 10:40:00,2023-12-22 11:27:00,TK 1951 Turkish Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Airport (IST),284,2820.0
2023-12-22 10:40:00,2023-12-22 11:47:00,EZY 2922 easyJet,Bristol (BRS),DEPARTED,Amsterdam,290,4020.0
2023-12-22 10:45:00,2023-12-22 11:00:00,KL 735 KLM,Curacao (CUR),DEPARTED,Amsterdam,249,900.0
2023-12-22 10:45:00,2023-12-22 11:18:00,HV 6592 Transavia,Amsterdam,BAGGAGE HANDLED,Salzburg (SZG),273,1980.0
2023-12-22 10:45:00,2023-12-22 11:11:00,KL 696 KLM,Amsterdam,BAGGAGE HANDLED,Toronto (YYZ),318,1560.0
2023-12-22 10:45:00,2023-12-22 11:20:00,KL 1954 KLM,Amsterdam,BAGGAGE HANDLED,Zurich (ZRH),256,2100.0
2023-12-22 10:50:00,2023-12-22 11:38:00,KL 777 KLM,Port O Spain (POS),DEPARTED,Amsterdam,248,2880.0
