time_sch,time_act,code,dest,stat,orig
07:50,07:50,KL 1454 KLM,Amsterdam,CANCELLED,Nantes (NTE)
07:50,08:11,OR 352 TUI fly,Amsterdam,BAGGAGE HANDLED,Curacao (CUR)
07:50,07:50,PY 994 Surinam Airways,Amsterdam,BAGGAGE HANDLED,Paramaribo (PBM)
07:55,07:55,DL 72 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Atlanta (ATL)
07:55,07:55,EZS 1221 easyJet Switzerland,Amsterdam,BAGGAGE HANDLED,Basel (BSL)
07:55,07:55,KL 1178 KLM,Amsterdam,CANCELLED,Linkoping (LPI)
07:55,08:21,XQ 944 SunExpress,Amsterdam,BAGGAGE HANDLED,Izmir (ADB)
08:00,08:00,KL 1300 KLM,Amsterdam,BAGGAGE HANDLED,Toulouse (TLS)
08:00,08:30,KL 1372 KLM,Amsterdam,BAGGAGE HANDLED,Bucharest (OTP)
08:00,08:00,KL 1992 KLM,Amsterdam,CANCELLED,Krakow (KRK)
08:00,08:28,LY 337 El Al,Amsterdam,BAGGAGE HANDLED,Tel Aviv (TLV)
08:00,08:00,OR 225 TUI fly,Amsterdam,BAGGAGE HANDLED,Varadero (VRA)
08:05,08:23,8R 6768 Amelia,Amsterdam,BAGGAGE HANDLED,Strasbourg (SXB)
08:05,08:05,KL 1514 KLM,Amsterdam,BAGGAGE HANDLED,Norwich (NWI)
08:05,08:26,LH 986 Lufthansa,Amsterdam,BAGGAGE HANDLED,Frankfurt (FRA)
08:05,08:05,UA 946 United Airlines,Amsterdam,BAGGAGE HANDLED,Washington (IAD)
08:10,08:10,KL 1362 KLM,Amsterdam,CANCELLED,Warsaw (WAW)
08:10,08:10,KL 1762 KLM,Amsterdam,CANCELLED,Frankfurt (FRA)
08:15,08:15,DL 134 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Detroit (DTW)
08:15,08:15,DL 258 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Boston (BOS)
08:15,08:15,KL 952 KLM,Amsterdam,CANCELLED,Newcastle (NCL)
08:15,08:15,KL 1070 KLM,Amsterdam,CANCELLED,Manchester (MAN)
08:15,08:15,KL 1212 KLM,Amsterdam,CANCELLED,Sandefjord (TRF)
08:15,08:55,KL 1270 KLM,Amsterdam,BAGGAGE HANDLED,Wroclaw (WRO)
08:15,08:15,KL 1276 KLM,Amsterdam,CANCELLED,Edinburgh (EDI)
08:15,08:15,KL 1482 KLM,Amsterdam,BAGGAGE HANDLED,Humberside (HUY)
08:15,08:15,KL 1554 KLM,Amsterdam,CANCELLED,Turin (TRN)
08:15,08:15,KL 1916 KLM,Amsterdam,CANCELLED,Gdansk (GDN)
08:15,09:16,LH 2300 Lufthansa,Amsterdam,BAGGAGE HANDLED,Munich (MUC)
08:20,08:20,DL 178 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Portland (PDX)
08:20,08:20,EZY 2513 easyJet,Amsterdam,BAGGAGE HANDLED,London Luton (LTN)
08:20,08:43,EZY 8677 easyJet,Amsterdam,BAGGAGE HANDLED,London Gatwick (LGW)
08:20,08:20,KL 1530 KLM,Amsterdam,CANCELLED,Teesside International (MME)
08:25,08:25,KL 678 KLM,Amsterdam,BAGGAGE HANDLED,Calgary (YYC)
08:25,10:16,KL 872 KLM,Amsterdam,BAGGAGE HANDLED,New Delhi (DEL)
08:25,08:25,KL 1058 KLM,Amsterdam,CANCELLED,Cardiff (CWL)
08:25,08:25,KL 1618 KLM,Amsterdam,CANCELLED,Milan Linate (LIN)
08:25,08:25,KL 1662 KLM,Amsterdam,CANCELLED,Barcelona (BCN)
08:30,08:30,KL 690 KLM,Amsterdam,BAGGAGE HANDLED,Cancun (CUN)
08:30,08:51,KL 836 KLM,Amsterdam,BAGGAGE HANDLED,Denpasar (DPS)
08:30,08:30,KL 1140 KLM,Amsterdam,CANCELLED,Oslo (OSL)
08:30,08:30,KL 1540 KLM,Amsterdam,CANCELLED,Leeds Bradford (LBA)
08:35,08:45,AF 1240 Air France,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG)
08:35,08:35,DL 48 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,New York JFK (JFK)
08:35,08:35,KL 932 KLM,Amsterdam,CANCELLED,Dublin (DUB)
08:35,08:53,KL 1046 KLM,Amsterdam,BAGGAGE HANDLED,Bristol (BRS)
08:35,09:05,KL 1412 KLM,Amsterdam,BAGGAGE HANDLED,Lyon (LYS)
08:35,09:07,KL 1572 KLM,Amsterdam,BAGGAGE HANDLED,Athens (ATH)
08:35,08:35,KL 1582 KLM,Amsterdam,CANCELLED,Bologna (BLQ)
08:35,08:35,KL 1710 KLM,Amsterdam,BAGGAGE HANDLED,Oporto (OPO)
08:35,08:35,KL 1898 KLM,Amsterdam,CANCELLED,Belgrade (BEG)
08:35,08:35,UA 20 United Airlines,Amsterdam,BAGGAGE HANDLED,Houston (IAH)
08:40,09:11,EJU 5281 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Berlin Brandenburg (BER)
08:40,08:40,KL 1104 KLM,Amsterdam,CANCELLED,Stockholm (ARN)
08:40,08:40,KL 1250 KLM,Amsterdam,CANCELLED,Nice (NCE)
08:40,08:40,KL 1264 KLM,Amsterdam,CANCELLED,Marseille (MRS)
08:40,10:06,KL 1420 KLM,Amsterdam,BAGGAGE HANDLED,Birmingham (BHX)
08:40,08:40,KL 1502 KLM,Amsterdam,CANCELLED,Valencia (VLC)
08:40,08:53,KL 1650 KLM,Amsterdam,BAGGAGE HANDLED,Venice (VCE)
08:40,08:40,KL 1698 KLM,Amsterdam,CANCELLED,Madrid (MAD)
08:40,08:40,KL 1938 KLM,Amsterdam,CANCELLED,Zagreb (ZAG)
08:45,08:45,KC 903 Air Astana,Amsterdam,BAGGAGE HANDLED,Atyrau (GUW)
08:45,09:27,KL 1164 KLM,Amsterdam,BAGGAGE HANDLED,Helsinki (HEL)
08:45,08:45,KL 1172 KLM,Amsterdam,CANCELLED,Trondheim (TRD)
08:45,09:20,KL 1790 KLM,Amsterdam,BAGGAGE HANDLED,Munich (MUC)
08:50,08:50,KL 1440 KLM,Amsterdam,CANCELLED,Aberdeen (ABZ)
08:50,08:50,KL 1470 KLM,Amsterdam,CANCELLED,Glasgow (GLA)
08:50,08:50,KL 1596 KLM,Amsterdam,CANCELLED,Rome (FCO)
08:50,08:50,KL 1952 KLM,Amsterdam,CANCELLED,Zurich (ZRH)
08:55,09:57,EI 602 Aer Lingus,Amsterdam,BAGGAGE HANDLED,Dublin (DUB)
08:55,08:55,EI 840 Aer Lingus,Amsterdam,BAGGAGE HANDLED,Cork (ORK)
08:55,09:12,EZY 2511 easyJet,Amsterdam,BAGGAGE HANDLED,London Luton (LTN)
08:55,09:51,KL 1638 KLM,Amsterdam,BAGGAGE HANDLED,Florence (FLR)
09:00,09:14,B6 2288 JetBlue,Amsterdam,BAGGAGE HANDLED,New York JFK (JFK)
09:00,09:42,BT 617 AirBaltic,Amsterdam,BAGGAGE HANDLED,Riga (RIX)
09:00,09:35,EJU 3851 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Milan Malpensa (MXP)
09:00,10:11,FB 461 Bulgaria Air,Amsterdam,BAGGAGE HANDLED,Sofia (SOF)
09:00,09:00,KL 1000 KLM,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
09:00,09:00,KL 1084 KLM,Amsterdam,BAGGAGE HANDLED,Cork (ORK)
09:00,09:00,KL 1684 KLM,Amsterdam,CANCELLED,Bilbao (BIO)
09:00,09:25,KL 1838 KLM,Amsterdam,BAGGAGE HANDLED,Vienna (VIE)
09:00,09:00,KL 1924 KLM,Amsterdam,CANCELLED,Geneva (GVA)
09:00,09:33,LX 724 Swiss International Airlines,Amsterdam,BAGGAGE HANDLED,Zurich (ZRH)
09:05,09:05,KL 602 KLM,Amsterdam,BAGGAGE HANDLED,Los Angeles (LAX)
09:05,09:05,KL 1692 KLM,Amsterdam,CANCELLED,Lisbon (LIS)
09:10,09:47,BT 857 AirBaltic,Amsterdam,BAGGAGE HANDLED,Tallinn (TLL)
09:10,09:58,OS 371 Austrian Airlines,Amsterdam,BAGGAGE HANDLED,Vienna (VIE)
09:15,09:31,DL 56 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Salt L. City (SLC)
09:15,10:48,JU 360 Air Serbia,Amsterdam,BAGGAGE HANDLED,Belgrade (BEG)
09:15,09:26,KL 606 KLM,Amsterdam,BAGGAGE HANDLED,San Francisco (SFO)
09:15,09:15,KL 1854 KLM,Amsterdam,BAGGAGE HANDLED,Dusseldorf (DUS)
09:20,09:20,BA 428 British Airways,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
09:20,10:10,BT 961 AirBaltic,Amsterdam,BAGGAGE HANDLED,Vilnius (VNO)
09:20,10:35,EZY 2161 easyJet,Amsterdam,BAGGAGE HANDLED,Manchester (MAN)
09:20,09:20,UA 909 United Airlines,Amsterdam,BAGGAGE HANDLED,Chicago (ORD)
09:20,10:08,VY 6814 Vueling,Amsterdam,BAGGAGE HANDLED,Florence (FLR)
09:20,09:36,XQ 540 SunExpress,Amsterdam,BAGGAGE HANDLED,Antalya (AYT)
09:25,09:25,DL 142 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Seattle (SEA)
09:30,09:45,AF 1340 Air France,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG)
09:35,09:35,KL 1778 KLM,Amsterdam,CANCELLED,Hamburg (HAM)
09:40,09:40,KL 702 KLM,Amsterdam,BAGGAGE HANDLED,Santiago (SCL)
09:40,10:22,LO 265 LOT Polish Airlines,Amsterdam,BAGGAGE HANDLED,Warsaw (WAW)
09:40,10:25,UX 1091 Air Europa,Amsterdam,BAGGAGE HANDLED,Madrid (MAD)
09:40,10:13,VY 8300 Vueling,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN)
09:45,10:23,FR 2334 Ryanair,Amsterdam,BAGGAGE HANDLED,Malaga (AGP)
09:45,10:39,SK 2551 Scandinavian Airlines,Amsterdam,BAGGAGE HANDLED,Copenhagen (CPH)
09:55,10:34,AY 1301 Finnair,Amsterdam,BAGGAGE HANDLED,Helsinki (HEL)
09:55,11:36,KL 668 KLM,Amsterdam,BAGGAGE HANDLED,Austin (AUS)
09:55,10:57,KL 982 KLM,Amsterdam,BAGGAGE HANDLED,London City (LCY)
10:00,10:00,DL 36 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Orlando (MCO)
10:00,10:00,DL 162 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Minneapolis (MSP)
10:00,10:00,KL 676 KLM,Amsterdam,BAGGAGE HANDLED,Edmonton (YEG)
10:00,10:20,SK 821 Scandinavian Airlines,Amsterdam,BAGGAGE HANDLED,Oslo (OSL)
10:05,10:31,BA 430 British Airways,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
10:05,10:37,BA 2540 British Airways,Amsterdam,BAGGAGE HANDLED,London Gatwick (LGW)
10:05,10:50,LH 988 Lufthansa,Amsterdam,BAGGAGE HANDLED,Frankfurt (FRA)
10:10,10:45,EZY 2921 easyJet,Amsterdam,BAGGAGE HANDLED,Bristol (BRS)
10:10,10:10,KL 592 KLM,Amsterdam,BAGGAGE HANDLED,Johannesburg (JNB)
10:10,10:10,KL 682 KLM,Amsterdam,BAGGAGE HANDLED,Vancouver (YVR)
10:15,10:55,3O 121 Air Arabia Maroc,Amsterdam,BAGGAGE HANDLED,Nador (NDR)
10:20,10:20,3O 127 Air Arabia Maroc,Amsterdam,BAGGAGE HANDLED,Tanger (TNG)
10:20,10:47,EJU 8673 easyJet Europe,Amsterdam,BAGGAGE HANDLED,London Gatwick (LGW)
10:20,10:20,LH 2302 Lufthansa,Amsterdam,CANCELLED,Munich (MUC)
10:30,11:02,DL 74 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Atlanta (ATL)
10:30,10:30,DL 136 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Detroit (DTW)
10:30,10:30,KL 749 KLM,Amsterdam,BAGGAGE HANDLED,Bogota (BOG)
10:30,10:30,KL 1224 KLM,Amsterdam,CANCELLED,Paris de Gaulle (CDG)
10:30,10:52,OU 450 Croatia Airlines,Amsterdam,BAGGAGE HANDLED,Zagreb (ZAG)
10:30,10:41,SK 1553 Scandinavian Airlines,Amsterdam,BAGGAGE HANDLED,Stockholm (ARN)
10:35,11:06,EJU 7854 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Manchester (MAN)
10:35,11:08,KL 644 KLM,Amsterdam,BAGGAGE HANDLED,New York JFK (JFK)
10:40,10:40,AA 204 American Airlines,Amsterdam,BAGGAGE HANDLED,Philadelphia (PHL)
10:40,10:40,AC 808 Air Canada,Amsterdam,BAGGAGE HANDLED,Toronto (YYZ)
10:40,10:59,EJU 7840 easyJet Europe,Amsterdam,BAGGAGE HANDLED,London Stansted (STN)
10:40,11:30,PC 1251 Pegasus Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Sabiha (SAW)
10:40,11:16,RO 361 Tarom,Amsterdam,BAGGAGE HANDLED,Bucharest (OTP)
10:40,11:27,TK 1951 Turkish Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Airport (IST)
10:45,11:18,HV 6592 Transavia,Amsterdam,BAGGAGE HANDLED,Salzburg (SZG)
10:45,11:11,KL 696 KLM,Amsterdam,BAGGAGE HANDLED,Toronto (YYZ)
10:45,11:20,KL 1954 KLM,Amsterdam,BAGGAGE HANDLED,Zurich (ZRH)
10:50,10:50,KL 758 KLM,Amsterdam,BAGGAGE HANDLED,Panama City (PTY)
10:55,10:55,KL 636 KLM,Amsterdam,BAGGAGE HANDLED,Las Vegas (LAS)
10:55,11:40,KL 1228 KLM,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG)
11:00,11:00,AM 25 Aeromexico,Amsterdam,BAGGAGE HANDLED,Mexico City (MEX)
11:00,11:44,AZ 108 ITA Airways,Amsterdam,BAGGAGE HANDLED,Rome (FCO)
11:00,11:35,AZ 120 ITA Airways,Amsterdam,BAGGAGE HANDLED,Milan Linate (LIN)
11:00,11:11,EJU 7836 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Edinburgh (EDI)
11:00,11:00,KL 734 KLM,Amsterdam,BAGGAGE HANDLED,Curacao (CUR)
11:00,11:00,KL 986 KLM,Amsterdam,CANCELLED,London City (LCY)
11:00,11:00,KL 1926 KLM,Amsterdam,CANCELLED,Geneva (GVA)
11:00,11:24,OG 460 Play,Amsterdam,BAGGAGE HANDLED,Reykjavik (KEF)
11:00,11:00,QR 275 Qatar Airways,Amsterdam,BAGGAGE HANDLED,Doha (DOH)
11:05,11:43,HV 6610 Transavia,Amsterdam,BAGGAGE HANDLED,Innsbruck (INN)
11:05,11:26,KL 1002 KLM,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
11:05,11:05,KL 1516 KLM,Amsterdam,CANCELLED,Norwich (NWI)
11:10,11:41,KL 1868 KLM,Amsterdam,BAGGAGE HANDLED,Stuttgart (STR)
11:15,11:46,AF 1794 Air France,Amsterdam,BAGGAGE HANDLED,Lyon (LYS)
11:15,11:56,EW 4348 Eurowings,Amsterdam,BAGGAGE HANDLED,Salzburg (SZG)
11:15,11:48,EZY 8679 easyJet,Amsterdam,BAGGAGE HANDLED,London Gatwick (LGW)
11:15,11:15,KL 598 KLM,Amsterdam,BAGGAGE HANDLED,Cape Town (CPT)
11:15,11:15,KL 1126 KLM,Amsterdam,CANCELLED,Copenhagen (CPH)
11:20,11:34,EJU 7866 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Geneva (GVA)
11:20,11:50,KL 1050 KLM,Amsterdam,BAGGAGE HANDLED,Bristol (BRS)
11:20,11:32,KL 1142 KLM,Amsterdam,BAGGAGE HANDLED,Oslo (OSL)
11:25,11:53,A3 624 Aegean Airlines,Amsterdam,BAGGAGE HANDLED,Athens (ATH)
11:25,11:25,KL 934 KLM,Amsterdam,CANCELLED,Dublin (DUB)
11:25,11:59,KL 1884 KLM,Amsterdam,BAGGAGE HANDLED,Nuremberg (NUE)
11:30,14:15,EJU 7818 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Venice (VCE)
11:30,12:19,EJU 9285 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Berlin Brandenburg (BER)
11:30,11:30,FI 506 Icelandair,Amsterdam,BAGGAGE HANDLED,Reykjavik (KEF)
11:30,12:24,HV 5582 Transavia,Amsterdam,BAGGAGE HANDLED,Nice (NCE)
11:30,11:30,KL 1072 KLM,Amsterdam,CANCELLED,Manchester (MAN)
11:30,11:30,KL 1198 KLM,Amsterdam,CANCELLED,Stavanger (SVG)
11:30,11:30,KL 1342 KLM,Amsterdam,BAGGAGE HANDLED,Billund (BLL)
11:30,12:03,UD 423 UR Airlines,Amsterdam,BAGGAGE HANDLED,Erbil (EBL)
11:35,11:35,B6 31 JetBlue,Amsterdam,BAGGAGE HANDLED,Boston (BOS)
11:35,12:13,I2 3722 Iberia Express,Amsterdam,BAGGAGE HANDLED,Madrid (MAD)
11:35,11:35,KL 916 KLM,Amsterdam,BAGGAGE HANDLED,Southampton (SOU)
11:35,11:35,KL 984 KLM,Amsterdam,BAGGAGE HANDLED,London City (LCY)
11:35,12:59,KL 1330 KLM,Amsterdam,BAGGAGE HANDLED,Aalborg (AAL)
11:35,12:15,KL 1422 KLM,Amsterdam,BAGGAGE HANDLED,Birmingham (BHX)
11:35,11:35,KL 1442 KLM,Amsterdam,CANCELLED,Aberdeen (ABZ)
11:35,11:35,KL 1724 KLM,Amsterdam,CANCELLED,Brussels (BRU)
11:35,11:35,KL 1764 KLM,Amsterdam,BAGGAGE HANDLED,Frankfurt (FRA)
11:35,11:35,KL 1792 KLM,Amsterdam,CANCELLED,Munich (MUC)
11:35,11:35,KL 1822 KLM,Amsterdam,CANCELLED,Berlin Brandenburg (BER)
11:35,12:53,OS 379 Austrian Airlines,Amsterdam,BAGGAGE HANDLED,Vienna (VIE)
11:40,12:32,KL 1106 KLM,Amsterdam,BAGGAGE HANDLED,Stockholm (ARN)
11:40,11:40,KL 1904 KLM,Amsterdam,CANCELLED,Hanover (HAJ)
11:45,11:45,KL 765 KLM,Amsterdam,BAGGAGE HANDLED,Aruba (AUA)
11:45,13:04,KL 958 KLM,Amsterdam,BAGGAGE HANDLED,Newcastle (NCL)
11:45,11:45,KL 1154 KLM,Amsterdam,CANCELLED,Gothenburg (GOT)
11:45,11:45,KL 1188 KLM,Amsterdam,CANCELLED,Bergen (BGO)
11:45,13:30,KL 1230 KLM,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG)
11:45,11:45,KL 1472 KLM,Amsterdam,CANCELLED,Glasgow (GLA)
11:45,12:35,OR 361 TUI fly,Amsterdam,BAGGAGE HANDLED,Curacao (CUR)
11:50,11:50,KL 1278 KLM,Amsterdam,CANCELLED,Edinburgh (EDI)
11:50,11:50,KL 1754 KLM,Amsterdam,CANCELLED,Bremen (BRE)
11:55,11:55,FI 500 Icelandair,Amsterdam,BAGGAGE HANDLED,Reykjavik (KEF)
12:00,12:29,KL 1740 KLM,Amsterdam,BAGGAGE HANDLED,Luxembourg (LUX)
12:10,12:25,KL 988 KLM,Amsterdam,BAGGAGE HANDLED,London City (LCY)
12:10,13:16,KL 1780 KLM,Amsterdam,BAGGAGE HANDLED,Hamburg (HAM)
12:15,12:50,HV 5424 Transavia,Amsterdam,BAGGAGE HANDLED,Pisa (PSA)
12:15,12:15,KL 706 KLM,Amsterdam,BAGGAGE HANDLED,Rio de Janeiro (GIG)
12:15,12:15,KL 1166 KLM,Amsterdam,CANCELLED,Helsinki (HEL)
12:15,12:15,KL 1546 KLM,Amsterdam,CANCELLED,Leeds Bradford (LBA)
12:25,12:37,EZY 3051 easyJet,Amsterdam,BAGGAGE HANDLED,Belfast Intl Airport (BFS)
12:25,12:25,KL 792 KLM,Amsterdam,BAGGAGE HANDLED,Sao Paulo (GRU)
12:25,12:47,KL 962 KLM,Amsterdam,BAGGAGE HANDLED,Newcastle (NCL)
12:25,12:48,KL 1008 KLM,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
12:30,13:14,HV 5132 Transavia,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN)
12:30,12:30,KL 787 KLM,Amsterdam,BAGGAGE HANDLED,Saint Maarten (SXM)
12:35,12:56,KL 622 KLM,Amsterdam,BAGGAGE HANDLED,Atlanta (ATL)
12:35,13:11,KL 1060 KLM,Amsterdam,BAGGAGE HANDLED,Cardiff (CWL)
12:35,12:35,KL 1598 KLM,Amsterdam,CANCELLED,Rome (FCO)
12:35,12:35,KL 1856 KLM,Amsterdam,BAGGAGE HANDLED,Dusseldorf (DUS)
12:35,14:07,TK 7768 Turkish Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Sabiha (SAW)
12:35,12:35,VY 8309 Vueling,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN)
12:40,12:40,EI 604 Aer Lingus,Amsterdam,BAGGAGE HANDLED,Dublin (DUB)
12:40,12:40,EK 147 Emirates,Amsterdam,BAGGAGE HANDLED,Dubai International (DXB)
12:40,12:52,EZY 2515 easyJet,Amsterdam,BAGGAGE HANDLED,London Luton (LTN)
12:40,12:40,KL 1486 KLM,Amsterdam,CANCELLED,Humberside (HUY)
12:40,12:40,LO 263 LOT Polish Airlines,Amsterdam,BAGGAGE HANDLED,Warsaw (WAW)
12:45,12:45,KL 1986 KLM,Amsterdam,CANCELLED,Basel (BSL)
12:50,14:51,TP 670 TAP Air Portugal,Amsterdam,BAGGAGE HANDLED,Lisbon (LIS)
12:55,12:55,KL 1534 KLM,Amsterdam,CANCELLED,Teesside International (MME)
12:55,13:48,KU 127 Kuwait Airways,Amsterdam,BAGGAGE HANDLED,Kuwait (KWI)
13:00,14:13,HV 6336 Transavia,Amsterdam,BAGGAGE HANDLED,Valencia (VLC)
13:00,15:11,KL 1074 KLM,Amsterdam,BAGGAGE HANDLED,Manchester (MAN)
13:00,14:41,LH 2304 Lufthansa,Amsterdam,BAGGAGE HANDLED,Munich (MUC)
13:00,13:44,TK 1961 Turkish Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Airport (IST)
13:05,13:23,AF 1640 Air France,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG)
13:05,13:05,BA 8489 British Airways,Amsterdam,BAGGAGE HANDLED,London City (LCY)
13:05,13:25,EJU 4071 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Venice (VCE)
13:05,13:56,KL 1766 KLM,Amsterdam,BAGGAGE HANDLED,Frankfurt (FRA)
13:10,13:37,HV 6144 Transavia,Amsterdam,BAGGAGE HANDLED,Alicante (ALC)
13:10,13:10,KL 1354 KLM,Amsterdam,BAGGAGE HANDLED,Prague (PRG)
13:10,13:10,KL 1870 KLM,Amsterdam,BAGGAGE HANDLED,Stuttgart (STR)
13:10,13:46,VY 1377 Vueling,Amsterdam,BAGGAGE HANDLED,Alicante (ALC)
13:15,13:52,HV 6412 Transavia,Amsterdam,BAGGAGE HANDLED,Naples (NAP)
13:15,14:05,KL 1344 KLM,Amsterdam,BAGGAGE HANDLED,Billund (BLL)
13:15,13:15,KL 1620 KLM,Amsterdam,CANCELLED,Milan Linate (LIN)
13:15,13:15,KL 1824 KLM,Amsterdam,CANCELLED,Berlin Brandenburg (BER)
13:15,13:26,SV 215 Saudi Arabian Airlines,Amsterdam,BAGGAGE HANDLED,Jeddah (JED)
13:20,13:20,BA 434 British Airways,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
13:20,13:20,KL 751 KLM,Amsterdam,BAGGAGE HANDLED,Quito (UIO)
13:20,14:29,KL 1794 KLM,Amsterdam,BAGGAGE HANDLED,Munich (MUC)
13:20,13:20,QR 273 Qatar Airways,Amsterdam,BAGGAGE HANDLED,Doha (DOH)
13:25,13:25,HV 5072 Transavia,Amsterdam,BAGGAGE HANDLED,Tromso (TOS)
13:25,13:25,KL 1108 KLM,Amsterdam,CANCELLED,Stockholm (ARN)
13:25,15:04,TK 1957 Turkish Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Airport (IST)
13:30,13:30,HV 5356 Transavia,Amsterdam,BAGGAGE HANDLED,Faro (FAO)
13:30,13:30,HV 6008 Transavia,Amsterdam,BAGGAGE HANDLED,Oporto (OPO)
13:30,14:09,KL 1128 KLM,Amsterdam,BAGGAGE HANDLED,Copenhagen (CPH)
13:30,13:30,KL 1200 KLM,Amsterdam,BAGGAGE HANDLED,Stavanger (SVG)
13:30,13:30,KL 1444 KLM,Amsterdam,BAGGAGE HANDLED,Aberdeen (ABZ)
13:30,13:30,KL 1958 KLM,Amsterdam,CANCELLED,Zurich (ZRH)
13:35,13:54,EJU 3853 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Milan Malpensa (MXP)
13:35,13:35,KL 1556 KLM,Amsterdam,CANCELLED,Turin (TRN)
13:35,13:59,KL 1666 KLM,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN)
13:35,14:33,KL 1700 KLM,Amsterdam,BAGGAGE HANDLED,Madrid (MAD)
13:35,13:35,KL 1918 KLM,Amsterdam,CANCELLED,Gdansk (GDN)
13:35,13:35,KL 1928 KLM,Amsterdam,BAGGAGE HANDLED,Geneva (GVA)
13:35,13:50,VY 8353 Vueling,Amsterdam,BAGGAGE HANDLED,Valencia (VLC)
13:40,14:22,EJU 9864 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Basel (BSL)
13:40,14:48,EZY 3173 easyJet,Amsterdam,BAGGAGE HANDLED,Glasgow (GLA)
13:40,13:40,KL 1456 KLM,Amsterdam,CANCELLED,Nantes (NTE)
13:45,14:18,FR 420 Ryanair,Amsterdam,BAGGAGE HANDLED,Dublin (DUB)
13:45,14:38,HV 6116 Transavia,Amsterdam,BAGGAGE HANDLED,Malaga (AGP)
13:45,14:37,KL 1180 KLM,Amsterdam,BAGGAGE HANDLED,Linkoping (LPI)
13:50,14:35,EZY 2163 easyJet,Amsterdam,BAGGAGE HANDLED,Manchester (MAN)
13:50,13:50,KL 1994 KLM,Amsterdam,BAGGAGE HANDLED,Krakow (KRK)
13:55,14:31,HV 6732 Transavia,Amsterdam,BAGGAGE HANDLED,Sevilla (SVQ)
13:55,14:20,LH 992 Lufthansa,Amsterdam,BAGGAGE HANDLED,Frankfurt (FRA)
13:55,14:53,VY 8365 Vueling,Amsterdam,BAGGAGE HANDLED,Malaga (AGP)
14:00,14:49,AF 1740 Air France,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG)
14:00,14:40,BA 2542 British Airways,Amsterdam,BAGGAGE HANDLED,London Gatwick (LGW)
14:00,14:24,MS 757 Egypt Air,Amsterdam,BAGGAGE HANDLED,Cairo (CAI)
14:05,15:22,EJU 7986 easyJet Europe,Amsterdam,BAGGAGE HANDLED,London Southend (SEN)
14:05,14:16,KL 744 KLM,Amsterdam,BAGGAGE HANDLED,Lima (LIM)
14:05,14:44,KL 1010 KLM,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
14:05,15:44,LX 728 Swiss International Airlines,Amsterdam,BAGGAGE HANDLED,Zurich (ZRH)
14:05,14:05,RJ 151 Royal Jordanian Airlines,Amsterdam,BAGGAGE HANDLED,Amman (AMM)
14:10,15:09,EJU 7850 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Birmingham (BHX)
14:10,14:10,KL 1316 KLM,Amsterdam,CANCELLED,Bordeaux (BOD)
14:10,15:13,KL 1846 KLM,Amsterdam,BAGGAGE HANDLED,Vienna (VIE)
14:15,15:19,SK 547 Scandinavian Airlines,Amsterdam,BAGGAGE HANDLED,Copenhagen (CPH)
